time,step-size,{bd}.bdi.X,{bd}.bdi.Y,{src}.srci.Caf,{src}.srci.deltaf,{track}.tracki.Caf,{track}.tracki.X,{track}.tracki.Y,{track}.tracki.error,{track}.tracki.tolerance
15.289999999999718,0.01,8.706025535320437,11.002686512927486,500.0,0.18133333333331245,800.0,8.651935050633817,11.017176047317728,0.015071556336050502,0.2
15.299999999999718,0.01,8.706891949035636,11.015124126640092,500.0,0.18399999999997904,800.0,8.652637740612702,11.029645397649965,0.015140551986270498,0.2
15.309999999999718,0.01,8.707750069836118,11.027562398463338,500.0,0.18666666666664564,800.0,8.653328935397488,11.04211554033628,0.015210145692946904,0.2
15.319999999999718,0.01,8.708599784804903,11.040001333523309,500.0,0.18933333333331226,800.0,8.654008483701963,11.054586478515612,0.015280350353178717,0.2
15.329999999999718,0.01,8.709440981309694,11.052440936762487,500.0,0.19199999999997885,800.0,8.654676234696106,11.067058214997642,0.015351178870148294,0.2
15.339999999999717,0.01,8.710273546989672,11.064881212938817,500.0,0.19466666666664548,800.0,8.65533203800279,11.07953075225964,0.01542264415611292,0.2
15.349999999999717,0.01,8.711097369758305,11.077322166623503,500.0,0.19733333333331207,800.0,8.655975743694533,11.092004092443334,0.01549475913229034,0.2
15.359999999999717,0.01,8.711912337801003,11.089763802199226,500.0,0.19999999999997867,800.0,8.656607202290253,11.104478237351811,0.015567536730187952,0.2
15.369999999999717,0.01,8.712718339574414,11.102206123858233,500.0,0.20266666666664532,800.0,8.657226264752113,11.116953188446413,0.01564098989314423,0.2
15.379999999999717,0.01,8.713515263805052,11.114649135600496,500.0,0.2053333333333119,800.0,8.65783278248239,11.129428946843644,0.015715131577354786,0.2
15.389999999999716,0.01,8.71430299948824,11.127092841231836,500.0,0.20799999999997854,800.0,8.658426607320417,11.141905513312114,0.015789974753809267,0.2
15.399999999999716,0.01,8.71508143588689,11.139537244362089,500.0,0.21066666666664513,800.0,8.659007591539511,11.154382888269447,0.015865532409886373,0.2
